Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	song.type.lek	SNR	prevalence
68.4178004535147	68.5354648526077	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	68.4178004535147	280	Spectrogram 1	1	1488.6119577	10839.1113577	143.SUR.2012.5.3.5.54.WAV_2-7	SUR-J1	26.7254736557	high
68.6354648526077	68.7629931972789	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	68.6354648526077	281	Spectrogram 1	1	2066.0624532	11416.5618532	87.SUR.2012.2.3.9.57.WAV_3-3	SUR-J2	9.0401467341	low
68.8629931972789	68.9832879818594	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	68.8629931972789	282	Spectrogram 1	1	2181.754	11532.2534	40.SUR.2011.6.8.8.21.WAV_2	SUR-F5	20.2063611039	low
69.0832879818594	69.2250793650794	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	69.0832879818594	283	Spectrogram 1	1	2021.6431843	11372.1425843	36.SUR.2012.5.2.7.26.WAV_1-23	SUR-K1	23.1723675362	high
69.3250793650794	69.4610430839002	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	69.3250793650794	284	Spectrogram 1	1	2144.05	11494.5494	95.SUR.2013.2.2.10.32.WAV_1-7	SUR-K1	25.6556592827	high
69.5610430839002	69.7021541950113	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	69.5610430839002	285	Spectrogram 1	1	2376.9973354	11727.4967354	14.SUR.2011.6.10.7.15.WAV_3	SUR-H1	27.9066581036	high
69.8021541950113	69.9353514739229	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	69.8021541950113	286	Spectrogram 1	1	2643.8620634	11994.3614634	0.CCE.1970.7.13.ITM70858A-5.WAV_1-3	CCE-C2	11.2856546614	low
70.0353514739229	70.2110657596372	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	70.0353514739229	287	Spectrogram 1	1	2465.8358732	11816.3352732	104.CCE.2012.3.13.7.42.WAV_2	CCE-I2	21.8721463916	high
70.3110657596372	70.4368480725624	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	70.3110657596372	288	Spectrogram 1	1	1710.7083021	11061.2077021	17.CCL.2010.5.27.8.59.WAV_2-3	CCL-I1	11.4575215999	low
70.5368480725624	70.6591383219955	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	70.5368480725624	289	Spectrogram 1	1	1955.532	11306.0314	180.SUR.2014.4.9.7.15.WAV_3-3	SUR-K3	26.1858045719	low
70.7591383219955	70.8758503401361	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	70.7591383219955	290	Spectrogram 1	1	2144.05	11494.5494	180.SUR.2014.4.9.7.15.WAV_3-4	SUR-K3	25.7104201938	low
70.975850340136	71.1703174603174	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	70.975850340136	291	Spectrogram 1	1	1544.09519	10894.59459	0.CCE.2008.3.31.8.35.WAV_2-3	CCE-I2	20.2366022923	high
71.2703174603175	71.4182993197279	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	71.2703174603175	292	Spectrogram 1	1	2086.104	11436.6034	0.SUR.1970.7.23.ITM70861B-31.WAV_1	SUR-A4	17.3020504562	low
71.5182993197279	71.639977324263	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	71.5182993197279	293	Spectrogram 1	1	2154.900991	11505.400391	292.SUR.2015.6.8.8.13.WAV_2-8	SUR-J3	20.1350905002	high
71.739977324263	71.8914058956916	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	71.739977324263	294	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.07.WAV_1	BR1-D3	14.6582711409	low
71.9914058956916	72.1774376417234	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	71.9914058956916	295	Spectrogram 1	1	2776.7707554	12127.2701554	64.CCE.2011.7.27.8.12.WAV_5	CCE-I2	19.7304864223	high
72.2774376417234	72.422358276644	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	72.2774376417234	296	Spectrogram 1	1	2154.900991	11505.400391	88.CCL.2012.5.25.7.49.WAV_1-3	CCL-K1	23.7124377186	high
72.522358276644	72.6866666666667	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	72.522358276644	297	Spectrogram 1	1	1977.2239154	11327.7233154	0.CCL.2013.2.16.8.00.WAV_1	CCL-L1	24.2824396076	high
72.7866666666667	72.8940589569161	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	72.7866666666667	298	Spectrogram 1	1	2219.458	11569.9574	178.SUR.2013.2.2.8.42.WAV_3-5	SUR-J1	24.9787276863	high
72.9940589569161	73.1199319727891	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	72.9940589569161	299	Spectrogram 1	1	1993.236	11343.7354	81.SUR.2012.1.19.9.08.WAV_5	SUR-F4	25.4994924053	low
73.2199319727891	73.3375963718821	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	73.2199319727891	300	Spectrogram 1	1	1488.6119577	10839.1113577	143.SUR.2012.5.3.5.54.WAV_2-7	SUR-J1	26.7254736557	high
73.4375963718821	73.5596371882086	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	73.4375963718821	301	Spectrogram 1	1	2190.334	11540.8334	0.SUR.2009.5.25.7.46 (2).WAV_1	SUR-F3	3.1843303994	low
73.6596371882086	73.7936507936508	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	73.6596371882086	302	Spectrogram 1	1	2243.7395287	11594.2389287	356.SUR.2015.6.2.7.58.WAV_1-1	SUR-K4	19.1778646455	low
73.8936507936508	74.0693650793651	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	73.8936507936508	303	Spectrogram 1	1	2465.8358732	11816.3352732	104.CCE.2012.3.13.7.42.WAV_2	CCE-I2	21.8721463916	high
74.1693650793651	74.3053287981859	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	74.1693650793651	304	Spectrogram 1	1	2144.05	11494.5494	95.SUR.2013.2.2.10.32.WAV_1-7	SUR-K1	25.6556592827	high
74.4053287981859	74.5698866213152	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	74.4053287981859	305	Spectrogram 1	1	2122.92	11473.4194	0.LOC.2011.7.29.7.37.WAV_1-4	LOC-A1	22.2213647604	high
74.6698866213152	74.8097052154195	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	74.6698866213152	306	Spectrogram 1	1	2066.0624532	11416.5618532	10.SUR.2010.5.20.5.35.WAV_2-3	SUR-F1	19.710090973	high
74.9097052154195	75.0170975056689	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	74.9097052154195	307	Spectrogram 1	1	2219.458	11569.9574	178.SUR.2013.2.2.8.42.WAV_3-5	SUR-J1	24.9787276863	high
75.1170975056689	75.2839002267574	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	75.1170975056689	308	Spectrogram 1	1	1431.3	10781.7994	0.CCL.2019.7.16.9.08.WAV_1	CCL-L2	20.1116608105716	high
75.3839002267574	75.5397959183673	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	75.3839002267574	309	Spectrogram 1	1	2238.6847942	11589.1841942	0.CCE.1982.2.25.ITM70862A-21.WAV_2	CCE-F1	9.434661166	high
75.6397959183673	75.7870068027211	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	75.6397959183673	310	Spectrogram 1	1	1755.127571	11105.626971	47.CCL.2011.6.20.7.29.WAV_5	CCL-K1	27.377706502	high
75.8870068027211	76.029433106576	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	75.8870068027211	311	Spectrogram 1	1	2037.181	11387.6804	0.SUR.1970.7.23.ITM70858B-2.WAV_2	SUR-A5	13.1911196023	low
76.129433106576	76.2275510204082	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	76.129433106576	312	Spectrogram 1	1	1891.39	11241.8894	0.SJA.2010.7.13.9.10.WAV_4	SJA-C1	11.5786239133	high
76.3275510204082	76.445306122449	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	76.3275510204082	313	Spectrogram 1	1	2199.3202599	11549.8196599	38.SUR.2011.6.8.9.01.WAV_2	SUR-J1	18.7385638587	high
76.545306122449	76.6795464852608	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	76.545306122449	314	Spectrogram 1	1	1932.8046466	11283.3040466	0.SUR.2014.7.8.8.51.WAV_2	SUR-K2	27.3584360929	high
76.7795464852608	76.8815873015873	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	76.7795464852608	315	Spectrogram 1	1	1888.3188447	11238.8182447	0.TR1.2013.4.22.8.50.WAV_2-6	TR1-D1	16.6192013436	high
76.9815873015873	77.1163718820862	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	76.9815873015873	316	Spectrogram 1	1	2110.4817221	11460.9811221	31.CCL.2011.6.17.8.45.WAV_1-13	CCL-K2	18.7911497821	low
77.2163718820862	77.3678004535147	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	77.2163718820862	317	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.07.WAV_1	BR1-D3	14.6582711409	low
77.4678004535147	77.6118140589569	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	77.4678004535147	318	Spectrogram 1	1	1577.4504955	10927.9498955	36.SUR.2011.6.9.5.50.WAV_1-30	SUR-H3	13.2258835931	low
77.7118140589569	77.843537414966	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	77.7118140589569	319	Spectrogram 1	1	1934.9	11285.3994	0.HC1.1992.2.15.3.29.WAV_4	HC1-F2	19.8414382080458	high
77.943537414966	78.0874603174603	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	77.943537414966	320	Spectrogram 1	1	1616.2	10966.6994	36.SUR.2011.6.9.5.50.WAV_1-29	SUR-H3	11.8246140476	low
78.1874603174603	78.3198185941043	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	78.1874603174603	321	Spectrogram 1	1	2154.900991	11505.400391	53.SUR.2012.2.4.15.56.WAV_5	SUR-H1	23.1821377603	high
78.4198185941043	78.5491156462585	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	78.4198185941043	322	Spectrogram 1	1	2226.9	11577.3994	0.HC1.1992.2.15.9.59.WAV_1	HC1-F2	19.3008296327958	high
78.6491156462585	78.8084126984127	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	78.6491156462585	323	Spectrogram 1	1	1540.792	10891.2914	312.CCL.2014.4.17.8.11.WAV_3-5	CCL-M1	13.6877215456	low
78.9084126984127	79.0359183673469	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	78.9084126984127	324	Spectrogram 1	1	2027.274	11377.7734	0.SUR.2014.7.27.3.27.WAV_2-4	SUR-J4	23.9957238021	low
79.1359183673469	79.2679818594104	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	79.1359183673469	325	Spectrogram 1	1	1955.532	11306.0314	36.SUR.2013.2.2.10.24.WAV_1	SUR-K2	26.6514400471	high
79.3679818594104	79.4891383219955	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	79.3679818594104	326	Spectrogram 1	1	1696.2	11046.6994	0.SJA.2018.7.10.8.32.WAV_2	SJA-C1	14.2906009035277	high
79.5891383219955	79.7648526077098	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	79.5891383219955	327	Spectrogram 1	1	2465.8358732	11816.3352732	104.CCE.2012.3.13.7.42.WAV_2	CCE-I2	21.8721463916	high
79.8648526077098	79.9907256235828	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	79.8648526077098	328	Spectrogram 1	1	1993.236	11343.7354	81.SUR.2012.1.19.9.08.WAV_5	SUR-F4	25.4994924053	low
80.0907256235828	80.2518367346939	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	80.0907256235828	329	Spectrogram 1	1	1917.829	11268.3284	295.LOC.2014.3.12.7.33.WAV_5	LOC-A2	28.7859571669	high
80.3518367346939	80.4778684807256	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	80.3518367346939	330	Spectrogram 1	1	1620.4	10970.8994	0.SUR.2017.05.26.9.35.WAV_5	SUR-J3	22.2284430184	high
80.5778684807256	80.7389795918367	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	80.5778684807256	331	Spectrogram 1	1	1917.829	11268.3284	295.LOC.2014.3.12.7.33.WAV_5	LOC-A2	28.7859571669	high
80.8389795918367	80.9586848072562	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	80.8389795918367	332	Spectrogram 1	1	2030.939	11381.4384	40.SUR.2011.6.8.8.21.WAV_1-50	SUR-F5	20.1321623226	low
81.0586848072562	81.2001814058957	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	81.0586848072562	333	Spectrogram 1	1	2106.347	11456.8464	231.SAT.2013.5.22.7.49.WAV_1	SAT-G1	22.1431661078	high
81.3001814058957	81.4205215419501	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	81.3001814058957	334	Spectrogram 1	1	1683.9	11034.3994	0.SUR.2017.05.26.8.24.WAV_2	SUR-J6	13.3663318031	low
81.5205215419501	81.6780952380952	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	81.5205215419501	335	Spectrogram 1	1	1888.3853777	11238.8847777	11.SUR.2010.5.21.14.34.WAV_3-1	SUR-H1	11.9907281924	high
81.7780952380952	81.9045351473923	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	81.7780952380952	336	Spectrogram 1	1	2842.571	12193.0704	0.SUR.2014.7.28.8.20.WAV_5	SUR-J4	23.6455275578	low
82.0045351473923	82.1671201814059	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	82.0045351473923	337	Spectrogram 1	1	1399.77342	10750.27282	0.CCL.2017.05.22.8.34.WAV_17	CCL-L1	27.7183598403	high
82.2671201814059	82.424693877551	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	82.2671201814059	338	Spectrogram 1	1	1888.3853777	11238.8847777	11.SUR.2010.5.21.14.34.WAV_3-1	SUR-H1	11.9907281924	high
82.524693877551	82.6778004535147	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	82.524693877551	339	Spectrogram 1	1	2065.0373932	11415.5367932	0.CCE.1982.2.25.ITM70862A-21.WAV_2-1	CCE-F1	9.4047115425	high
82.7778004535147	82.9198866213152	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	82.7778004535147	340	Spectrogram 1	1	1616.2	10966.6994	213.SJA.2013.5.7.7.35.WAV_1-5	SJA-D3	22.5377685815	low
83.0198866213152	83.1243990929705	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	83.0198866213152	341	Spectrogram 1	1	1799.5468399	11150.0462399	0.TR1.2011.8.2.7.03.WAV_5	TR1-D1	20.0337413304	high
83.2243990929705	83.3855102040816	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	83.2243990929705	342	Spectrogram 1	1	1917.829	11268.3284	295.LOC.2014.3.12.7.33.WAV_5	LOC-A2	28.7859571669	high
83.4855102040816	83.63179138322	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	83.4855102040816	343	Spectrogram 1	1	1266.516	10617.0154	0.SUR.1989.5.31.ITM70960A-26.WAV_1-4	SUR-E1	15.4876605807	high
83.73179138322	83.8660317460318	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	83.73179138322	344	Spectrogram 1	1	1653.903	11004.4024	213.SJA.2013.5.7.7.35.WAV_1-3	SJA-D3	22.0659482887	low
83.9660317460317	84.0863718820862	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	83.9660317460317	345	Spectrogram 1	1	1461.5	10811.9994	0.SUR.2017.05.26.8.24.WAV_6	SUR-J6	16.1801188847	low
84.1863718820862	84.3075283446712	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	84.1863718820862	346	Spectrogram 1	1	1696.2	11046.6994	0.SJA.2018.7.10.8.32.WAV_2	SJA-C1	14.2906009035277	high
84.4075283446712	84.5579591836735	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	84.4075283446712	347	Spectrogram 1	1	1755.127571	11105.626971	-3.CCE.2012.3.24.8.45.WAV_3-7	CCE-I1	20.4778202753	high
84.6579591836735	84.7854648526077	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	84.6579591836735	348	Spectrogram 1	1	2027.274	11377.7734	0.SUR.2014.7.27.3.27.WAV_2-4	SUR-J4	23.9957238021	low
84.8854648526077	85.0163945578231	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	84.8854648526077	349	Spectrogram 1	1	1556.8	10907.2994	0.SUR.2017.05.26.9.45.WAV_1	SUR-K2	25.9983143325	high
85.1163945578231	85.258820861678	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	85.1163945578231	350	Spectrogram 1	1	2037.181	11387.6804	0.SUR.1970.7.23.ITM70858B-2.WAV_2	SUR-A5	13.1911196023	low
85.358820861678	85.4831972789116	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	85.358820861678	351	Spectrogram 1	1	1843.9661088	11194.4655088	0.SUR.2014.7.3.8.31.WAV_1-5	SUR-J4	23.6313888743	low
85.5831972789116	85.7230158730159	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	85.5831972789116	352	Spectrogram 1	1	2066.0624532	11416.5618532	10.SUR.2010.5.20.5.35.WAV_2-3	SUR-F1	19.710090973	high
85.8230158730159	85.98	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	85.8230158730159	353	Spectrogram 1	1	2122.9198602	11473.4192602	0.CCE.1982.2.25.ITM70862A-21.WAV_2-5	CCE-F1	10.7346810188	high
86.08	86.2104308390023	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	86.08	354	Spectrogram 1	1	2068.643	11419.1424	81.SUR.2012.1.19.9.08.WAV_3-3	SUR-F4	25.5134330557	low
86.3104308390023	86.4481179138322	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	86.3104308390023	355	Spectrogram 1	1	2219.458	11569.9574	32.SUR.2011.6.8.8.45.WAV_2	SUR-F1	14.8978622762	high
86.5481179138322	86.6697959183673	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	86.5481179138322	356	Spectrogram 1	1	2154.900991	11505.400391	292.SUR.2015.6.8.8.13.WAV_2-8	SUR-J3	20.1350905002	high
86.7697959183674	86.9129024943311	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	86.7697959183674	357	Spectrogram 1	1	1833.5075251	11184.0069251	0.BR1.2013.6.7.8.24.WAV_3	BR1-D4	21.9209222902	low
87.0129024943311	87.1290702947846	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	87.0129024943311	358	Spectrogram 1	1	1578.861	10929.3604	0.SUR.2012.1.20.9.25.WAV_1	SUR-L1	21.4347160619	low
87.2290702947846	87.3650340136054	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	87.2290702947846	359	Spectrogram 1	1	2144.05	11494.5494	95.SUR.2013.2.2.10.32.WAV_1-7	SUR-K1	25.6556592827	high
87.4650340136054	87.5792970521542	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	87.4650340136054	360	Spectrogram 1	1	1701.156	11051.6554	0.SUR.2012.1.20.9.25.WAV_5	SUR-L1	21.3645813745	low
87.6792970521542	87.7963945578231	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	87.6792970521542	361	Spectrogram 1	1	1493.3	10843.7994	0.SUR.2017.05.26.8.24.WAV_4	SUR-J6	13.1303326845	low
87.8963945578231	88.0068480725624	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	87.8963945578231	362	Spectrogram 1	1	2068.643	11419.1424	87.SUR.2012.2.3.9.57.WAV_1	SUR-J2	13.763224157	low
88.1068480725624	88.3013151927438	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	88.1068480725624	363	Spectrogram 1	1	1544.09519	10894.59459	0.CCE.2008.3.31.8.35.WAV_2-3	CCE-I2	20.2366022923	high
88.4013151927438	88.5530385487528	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	88.4013151927438	364	Spectrogram 1	1	2332.4782671	11682.9776671	0.TR1.2012.7.31.8.52.WAV_3	TR1-E4	17.0955056535	low
88.6530385487528	88.7672789115646	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	88.6530385487528	365	Spectrogram 1	1	1986.51	11337.0094	0.SUR.2012.1.20.9.25.WAV_3	SUR-L1	23.4707074031	low
88.8672789115646	88.9815419501134	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	88.8672789115646	366	Spectrogram 1	1	1701.156	11051.6554	0.SUR.2012.1.20.9.25.WAV_5	SUR-L1	21.3645813745	low
89.0815419501134	89.244126984127	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	89.0815419501134	367	Spectrogram 1	1	1399.77342	10750.27282	0.CCL.2017.05.22.8.34.WAV_17	CCL-L1	27.7183598403	high
89.344126984127	89.4766439909297	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	89.344126984127	368	Spectrogram 1	1	1939.333	11289.8324	0.SUR.1970.7.23.ITM70858B-2.WAV_3	SUR-A5	13.3628863884	low
89.5766439909297	89.7336281179138	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	89.5766439909297	369	Spectrogram 1	1	2122.9198602	11473.4192602	0.CCE.1982.2.25.ITM70862A-21.WAV_2-5	CCE-F1	10.7346810188	high
89.8336281179138	89.9833786848073	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	89.8336281179138	370	Spectrogram 1	1	1891.3899921	11241.8893921	0.BR1.2013.6.7.8.15.WAV_3	BR1-D3	13.3768503529	low
90.0833786848073	90.2324716553288	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	90.0833786848073	371	Spectrogram 1	1	2249.1	11599.5994	0.CCL.2019.7.16.9.04.WAV_3	CCL-N1	14.5056304368866	high
90.3324716553288	90.4773922902494	prevalence_master.wav	/home/m/Dropbox/Projects/lbh_songtype_prevalence_and_degradation/data/processed/prevalence_master.wav	90.3324716553288	372	Spectrogram 1	1	2154.900991	11505.400391	88.CCL.2012.5.25.7.49.WAV_1-3	CCL-K1	23.7124377186	high
